EID,BTEID,IFHOME,BTBL,BTYEAR,BTENDYEAR,TARGET
435081,451518,1,1.0,2015,,0
435081,325461,1,1.0,2015,,0
435081,302585,1,1.0,2015,,0
435081,239317,1,1.0,2015,,0
437361,694032,1,0.03,2012,,0
437361,35697,1,0.012,2006,,0
437619,711728,1,1.0,1995,,0
437619,682614,0,1.0,2003,,0
437619,673552,0,0.6,2011,,0
437619,667718,1,0.5,2011,,0
437619,659662,0,0.5,2013,,0
437619,638620,1,1.0,2003,,0
441042,348418,1,0.425,2015,,0
443829,725639,1,0.2,2010,,0
443829,646096,1,0.45,2015,,0
444003,438147,1,0.6,2001,,0
444003,285351,1,0.75,2001,,0
452518,736305,0,0.15,2014,,0
452518,734258,0,0.032,1996,,0
452518,723286,0,0.75,2015,,0
454376,679783,0,0.075,2009,,0
454376,375534,1,0.405,2004,,0
454944,725261,1,0.01,2010,,0
454944,673837,0,1.0,2011,,0
454944,623329,0,0.629,2001,,0
455710,280802,1,1.0,2005,,0
455970,638673,1,0.2,1999,2009.0,1
456279,640907,0,0.2,2001,2012.0,1
459718,661424,0,1.0,2015,,0
460627,664931,1,0.076,2014,,0
460839,733330,1,0.2,2014,,0
461830,124320,1,1.0,2015,,0
464174,714358,0,0.07200000000000001,2013,,0
464602,292832,1,0.2,2013,,0
464766,717127,1,0.4,2008,,0
464766,627141,1,0.6,2001,2006.0,0
465825,711178,1,0.1,2002,2007.0,0
465825,707915,1,0.2,2001,,0
465825,688838,1,0.15,2003,,0
465825,652685,1,0.24,2001,,0
465825,630499,0,0.14800000000000002,2003,2014.0,0
465825,417250,1,0.1,2001,,0
465825,180336,1,0.3,2005,,0
466599,658718,1,0.33,2012,,0
466599,113836,1,0.2,2014,,0
467122,61731,1,0.51,2009,,0
467733,672352,0,0.07200000000000001,2002,,0
467733,623356,1,0.29,2000,,0
470497,645860,1,1.0,2014,,0
473394,721863,0,1.0,2007,2011.0,0
473394,720701,1,0.5,2014,,0
473394,689470,1,0.5,2008,2012.0,0
473394,646472,0,1.0,2007,,0
475467,713753,1,0.35,2003,,0
475467,677967,1,0.2,2002,2010.0,0
475467,668641,1,0.75,2004,,0
475467,661224,1,0.2,2015,,0
475467,180000,1,0.0,2005,,0
476866,735373,0,0.65,2015,,0
477446,721496,0,0.1,2007,,0
477446,647023,0,1.0,2014,,0
479887,740120,0,0.5,2011,,0
479887,718791,0,0.15,2011,,0
479887,674380,1,0.5,2014,,0
479887,662731,0,0.29,2015,,0
479887,656878,1,0.01,1999,2012.0,0
479887,629947,1,0.077,2013,,0
479887,623783,0,0.7,2001,,0
479887,510430,1,0.33299999999999996,2013,,0
479887,285614,1,0.93,2004,,0
479887,280857,1,0.33299999999999996,2010,,0
479887,83168,1,0.349,2004,,0
479945,657112,1,1.0,2010,,0
479945,167358,1,1.0,2010,,0
479945,52883,1,1.0,2010,,0
481769,669721,1,0.16699999999999998,2013,,0
481769,641504,1,0.5,2006,,0
483567,633150,0,0.081,2015,,0
483567,163927,1,0.53,2007,,0
483567,97205,1,0.86,2009,,0
484072,731572,0,0.7,2015,,0
484072,692851,0,0.9,2011,,0
484072,670756,1,1.0,2006,,0
484072,658196,0,1.0,2008,,0
484072,647825,0,0.7,2015,,0
484072,637057,0,0.7,2015,,0
485596,719923,1,1.0,1996,2011.0,0
485596,707825,1,1.0,2010,2015.0,0
485596,688704,1,1.0,2008,,0
485596,413601,1,1.0,2009,,0
485596,213037,1,0.1,2009,,0
485596,147975,1,1.0,2007,,0
485596,77671,1,1.0,1996,,0
488765,633835,0,0.49,2015,,0
490015,639276,0,0.05,1999,,0
490814,221428,1,0.2,2014,,0
492927,719873,1,0.2,2015,,0
492927,708066,1,0.8,2015,,0
492927,700652,0,0.9,2008,,0
496766,690457,0,0.49,2002,2002.0,0
497797,631593,0,0.9940000000000001,2015,,0
501282,687399,1,0.7,2005,,0
501282,102266,1,0.77,1993,,0
501632,430726,1,0.3,2014,,0
501632,84400,1,0.5,2014,,0
505052,668295,1,0.7,2015,,0
509765,736190,0,0.9990000000000001,2013,,0
509765,239386,1,0.75,2011,,0
510951,704472,1,0.25,2001,,0
514463,732029,1,1.0,2007,,0
514463,692065,1,1.0,2010,,0
514926,698551,0,0.2,2007,,0
514926,651796,1,0.7,2007,2009.0,0
515360,341836,1,0.084,2014,,0
516153,725355,1,0.33299999999999996,2008,,0
517409,703368,0,0.49,2012,,0
517409,694262,0,0.05,1997,,0
517409,676362,0,1.0,2015,,0
517784,734748,1,0.0,2015,,0
519660,734213,1,0.8,2004,2014.0,0
519660,721824,0,0.7,1994,,0
519660,706008,1,0.33299999999999996,2006,,0
519660,680540,1,0.5,2002,,0
519660,655871,1,0.33299999999999996,2005,,0
519660,641621,0,0.5,2012,,0
519660,635879,0,0.35200000000000004,2011,,0
519660,399106,1,0.5,2003,,0
519660,225601,1,0.0,2000,,0
520922,666046,0,1.0,2014,,0
523058,133917,1,0.5,2003,,0
525299,298190,1,0.5,1995,,0
1332,660136,0,0.9,2012,,0
1332,645066,0,0.9,2012,,0
2509,736731,1,0.1,2006,,0
2509,719743,0,0.1,2015,,0
2509,203836,1,0.242,2015,,0
2598,725598,1,0.1,2014,,0
3889,485099,1,0.5,2007,,0
3962,625343,1,0.3,2005,,1
4641,736507,1,0.26,1998,,0
4641,733845,1,0.9,2015,,0
4641,709241,1,0.3,2000,,0
4641,686015,1,0.95,2009,2011.0,0
4641,639967,0,0.5,1999,2008.0,0
5395,627595,0,0.1,2013,,0
5723,699512,0,0.503,1996,,0
7115,363768,1,0.485,2010,,0
9448,707240,1,0.2,2005,2013.0,0
9714,162976,1,0.5,2005,,1
10683,673828,0,1.0,2007,,0
10847,627869,1,1.0,2015,,0
11055,108781,1,0.133,2004,,0
12811,701438,1,1.0,2005,,0
12811,658971,1,0.667,2014,,0
12811,512992,1,1.0,2009,,0
12811,262826,1,1.0,2003,,0
14577,639327,1,0.25,2006,,1
15243,734755,0,0.8,2007,2011.0,0
15243,720389,1,1.0,2006,,0
15243,657606,1,1.0,2014,,0
15243,640699,1,0.5,2013,,0
15243,510530,1,1.0,2001,,0
15650,709105,1,0.1,2014,,0
17262,727592,1,0.397,2004,,0
18656,720349,1,1.0,2004,,0
19776,634047,0,1.0,2014,,0
21723,662560,0,0.25,2002,2005.0,0
25519,630493,0,0.008,2006,,0
26326,701140,0,0.49,2010,,0
29361,731146,0,0.5,2014,,0
29361,495907,1,1.0,2015,,0
29361,110058,1,1.0,2014,,0
30633,731403,1,0.2,2013,,0
30633,703485,1,0.132,2015,,0
30633,683669,1,0.02,2013,,0
30633,262550,1,0.05,2015,,0
32756,728059,1,0.115,2000,2012.0,0
32880,444842,1,0.5,2009,,0
36384,725712,0,1.0,2005,,0
40357,259449,1,0.51,2014,,0
43449,721436,0,0.3,2011,2014.0,0
43449,693621,0,1.0,2007,,0
43449,657595,0,0.3,2011,,0
43449,31269,1,1.0,2011,,0
46803,646435,1,1.0,2009,,0
46803,405191,1,1.0,2014,,0
47589,689475,0,0.084,1998,,0
49580,660336,1,0.01,2015,,0
49580,629634,1,0.01,2015,,0
49580,287524,1,0.1,2015,,0
49865,706118,1,0.71,2011,,1
50794,716379,0,0.65,2006,,0
50794,695884,0,0.85,2011,,0
51276,646834,0,0.4,2011,,1
51276,646026,1,0.01,2009,,1
52484,284825,1,0.7,2015,,0
53056,724140,1,1.0,1998,2011.0,0
53813,680192,0,0.8,2011,,0
53887,699396,1,0.3,2002,,0
54338,341811,1,0.5,2013,,0
55449,725049,1,0.25,2009,2010.0,0
55476,729344,1,0.1,1997,,0
55623,723239,1,0.358,2015,,0
55623,694398,1,0.35,2005,,0
55822,255306,1,0.5,1995,,0
58712,718114,1,1.0,2005,,0
58712,649556,1,0.8,2003,2007.0,0
59526,654843,0,0.5,2011,,0
60156,671674,1,0.8,2006,,0
60239,728979,1,1.0,2007,,0
60239,631498,0,1.0,2014,,0
60239,259561,1,1.0,2011,,0
63552,624894,0,0.6,2015,,0
67484,641023,1,1.0,2014,,0
74920,660739,1,0.4,2008,2012.0,0
74920,652784,1,0.4,1998,2008.0,0
74920,624162,0,0.8,1992,2004.0,0
75064,723883,0,0.7,1999,2003.0,0
75064,718722,1,0.2,1999,,0
75064,707298,1,0.75,1999,2007.0,0
75064,698335,0,0.063,1996,2013.0,0
75064,641056,1,0.1,2000,2006.0,0
75787,661250,0,0.5,1987,2000.0,0
78615,728384,1,0.2,2012,2014.0,0
78615,722870,1,0.2,2012,,0
78615,722120,1,0.2,2012,2015.0,0
78615,707375,1,0.2,2012,,0
78615,703470,1,0.2,2012,,0
78615,679771,1,0.2,2012,,0
78615,664587,1,0.2,2012,,0
78615,661473,1,0.2,2012,,0
78615,661349,1,0.2,2012,,0
78615,659729,1,0.2,2012,2015.0,0
78615,650346,1,0.2,2012,,0
78615,638476,1,0.2,2012,2015.0,0
78615,636036,1,0.2,2012,,0
78615,628773,1,0.2,2012,2014.0,0
78615,455001,1,0.2,2012,,0
78615,399136,1,0.2,2012,,0
78615,383314,1,0.2,2012,,0
78615,363567,1,0.11699999999999999,2001,,0
78615,352470,1,0.2,2012,,0
78615,328062,1,0.2,2012,,0
78615,309436,1,0.2,2012,,0
78615,306933,1,0.2,2012,,0
78615,33130,1,0.2,2012,,0
79761,706280,0,1.0,2008,,0
79761,671046,0,0.51,2011,2012.0,0
79761,666966,0,1.0,2014,,0
79761,641209,0,1.0,2011,,0
79761,353207,1,0.5,2013,,0
80669,730558,1,0.7,2014,,0
80669,708371,1,0.51,2014,,0
80669,651804,1,0.7,2014,,0
80669,515631,1,0.33299999999999996,2012,,0
80669,268625,1,0.7,2014,,0
84145,516858,1,0.5,2001,,0
85469,683495,1,0.15,2012,,0
85469,682671,1,1.0,2012,,0
85469,106184,1,0.49,2014,,0
85482,733168,0,1.0,2015,,0
86248,673619,1,0.5,2013,,0
86248,649644,1,0.33299999999999996,2014,,0
86536,670932,1,1.0,2010,,0
88130,707142,0,1.0,2012,,0
88130,698859,0,0.5,2014,,0
88130,689216,0,1.0,2014,,0
88130,688251,0,1.0,2012,,0
88130,662855,0,0.6,2009,,0
88130,656231,0,1.0,2009,,0
88130,648711,0,0.05,2013,,0
88130,629888,0,1.0,2012,,0
88130,623542,0,0.51,2007,,0
88130,514653,1,1.0,2014,,0
91800,715968,1,0.141,2003,,0
92315,656248,1,0.74,2014,,1
92315,645633,0,0.514,2014,,1
92315,468526,1,0.74,2014,,1
92955,702589,1,0.9,2014,,0
94226,641456,0,0.3,2001,,0
94246,650199,0,0.2,2015,,1
95584,27852,1,0.0,2010,,0
100185,710004,0,0.55,2007,,0
100185,703343,0,1.0,2007,2009.0,0
100185,701523,0,1.0,2008,,0
100185,678186,0,1.0,2007,,0
101212,721967,0,1.0,2005,,0
102130,212019,1,0.01,2014,,0
102558,730886,0,0.5,2011,2014.0,0
102735,707416,0,0.11800000000000001,1998,,0
103349,678972,1,0.5,2015,,0
103349,644541,1,0.33299999999999996,2015,,0
103639,699663,0,0.09,2013,,0
103639,644586,0,0.1,2015,,0
103639,631583,0,1.0,2012,,0
105250,690544,0,0.49,2004,2005.0,0
105250,681234,1,0.55,2006,2009.0,0
105250,673607,0,0.1,2015,,0
105250,668334,1,0.75,2004,2008.0,0
107107,660753,1,0.273,2003,,0
107886,684249,1,0.3,1998,,0
107886,491134,1,0.3,2014,,0
107886,469535,1,1.0,1994,,0
108503,708551,0,0.057999999999999996,1989,,0
108543,695075,0,0.6,2010,,0
108543,686924,1,0.1,2006,2010.0,0
108543,644828,1,1.0,2013,,0
108880,21918,1,1.0,2014,,0
109435,305752,1,1.0,2014,,0
109437,260865,1,0.36,2003,,0
111462,625900,1,0.5,2006,,1
115503,705072,1,1.0,2008,2008.0,0
118498,702796,0,0.51,2006,2008.0,1
119248,706468,1,1.0,1993,2010.0,0
119919,525113,1,0.33299999999999996,2004,,0
121465,645322,0,1.0,2015,,0
121871,707994,0,0.36,2013,,0
121871,334566,1,1.0,2012,,0
124346,651072,0,0.469,2013,,0
125024,733498,0,0.51,2014,,0
125128,695123,1,0.14800000000000002,1998,2009.0,1
125822,719606,0,0.132,2008,,0
126490,230900,1,0.063,2015,,0
128175,720632,0,0.8,2010,,0
128175,685307,0,0.3,2012,,0
129199,719390,0,0.62,2009,,0
129199,692256,1,0.64,2007,,0
130180,674346,1,0.1,2011,,0
134672,647423,1,0.065,2014,,0
139623,711551,0,0.51,2014,,0
139849,424754,1,1.0,2014,,0
140944,710186,1,0.1,2012,,0
140944,671379,1,0.37,2012,,0
142277,636342,1,0.4,2011,2012.0,0
143229,730087,1,0.3,2002,,0
143229,670030,1,0.7,2002,2010.0,0
143229,658644,0,0.8,1992,,0
143229,496927,1,0.3,2002,,0
145075,724003,0,0.5,1995,2002.0,0
145075,678208,0,1.0,1994,2003.0,0
145075,650305,1,1.0,1995,,0
146830,150183,1,1.0,2006,,0
146880,711519,1,0.51,2015,,0
146880,683250,0,0.95,2011,,0
146880,680134,1,0.077,2012,,0
146880,42500,1,1.0,2010,,0
147469,644177,1,0.21,2015,,0
147469,386956,1,0.45,2014,,0
148092,699776,0,0.4,2009,,0
148092,672786,1,0.05,2011,,0
150211,633688,0,0.040999999999999995,2013,,0
151101,730030,1,0.25,2012,,0
151101,677377,1,0.12,2002,,0
151101,119243,1,0.33299999999999996,2004,,0
153093,667748,1,0.14300000000000002,1994,,0
153315,725968,1,0.16399999999999998,2012,,0
155328,668027,1,0.35,1996,2007.0,0
156989,733246,1,0.975,2007,2011.0,0
156989,235969,1,0.218,2012,,0
157578,272570,1,0.062,2006,,0
157609,718359,1,1.0,2014,,0
157609,702618,1,0.8,2001,2013.0,0
157609,652618,1,0.95,2014,,0
157619,677136,0,0.7,2009,,0
159077,720640,0,0.15,2014,,0
159902,674652,1,0.82,2006,2012.0,0
160515,641800,0,0.15,2012,,0
162015,504713,1,1.0,1994,,0
162097,681108,1,0.5,2015,,0
162202,635159,0,0.25,2014,,0
162202,381479,1,0.9,2008,,0
163425,633870,1,0.5,2012,,0
163425,425483,1,0.5,1999,,0
163425,253765,1,0.5,2008,,0
164307,119823,1,0.1,2015,,0
166958,703294,0,0.414,1996,,0
167050,728802,0,0.9670000000000001,2014,,0
167050,722181,0,0.9,2013,,0
167050,716970,0,0.54,2006,,0
167050,709995,0,0.8,2015,,0
167050,700997,0,0.8,2014,,0
167050,695162,0,1.0,1995,,0
167050,683063,0,0.004,2010,,0
167050,671881,0,0.005,2004,,0
167050,663458,1,1.0,2012,,0
167050,647912,0,0.002,2009,,0
167050,642800,0,0.004,1995,,0
167050,55915,1,1.0,2013,,0
169232,723093,0,0.376,1997,2009.0,0
169232,716841,0,0.1,2005,2010.0,0
169232,708258,1,0.45,2005,2011.0,0
169232,701439,0,0.25,2002,2006.0,0
169232,687424,1,0.46799999999999997,1999,2009.0,0
169232,685533,0,0.498,1996,2005.0,0
169232,681317,1,0.2,2000,2008.0,0
169232,639235,1,0.25,2007,2013.0,0
169232,624843,1,1.0,2004,,0
169232,410190,1,1.0,2003,,0
172006,713947,0,1.0,2013,,0
172151,56077,1,0.01,2005,,1
172495,719685,1,0.1,2009,,0
172495,694611,1,0.5,2000,,0
172495,507987,1,0.5,2004,,0
172495,246335,1,0.9,2007,,0
172495,167200,1,0.1,2008,,0
172852,731894,0,0.98,2012,,0
172852,725016,0,0.162,2011,,0
172852,722426,0,0.98,2011,2015.0,0
172852,690005,0,0.98,2011,,0
172852,672690,0,0.98,2011,2015.0,0
172852,668647,0,0.076,2011,,0
172852,668008,0,0.98,2011,2015.0,0
172852,667293,0,0.98,2012,2014.0,0
172852,665670,0,0.98,2011,,0
172852,654474,0,0.98,2012,,0
172852,652269,0,0.98,2011,2015.0,0
172852,647094,0,0.98,2011,,0
172852,644228,0,1.0,2000,,0
172852,634643,0,0.98,2012,2014.0,0
172852,632611,0,0.98,2012,,0
173237,651365,0,0.034,2009,,0
175080,685086,1,1.0,2014,,0
175080,671750,1,0.094,2011,,0
175080,658252,0,0.225,2014,,0
176631,663847,1,0.8,2002,2007.0,0
176631,169165,1,0.9,2008,,0
178308,735241,0,1.0,2011,,0
185047,709713,1,0.5,2008,,0
185047,631765,1,0.35,2000,,0
185047,292442,1,0.01,1997,,0
185047,138999,1,0.49,2001,,0
185047,57464,1,0.49,2008,,0
186042,728947,1,0.3,2012,,0
186643,738616,0,0.51,2009,,1
188844,647907,0,1.0,2011,,0
188844,195391,1,0.5,2012,,0
192671,712320,1,0.958,2006,,0
192671,661630,1,0.5,1995,,0
192671,629910,1,0.95,2006,,0
192671,226445,1,0.8,1999,,0
192671,191355,1,0.95,2001,,0
192671,71050,1,0.675,2000,,0
193446,214193,1,0.14,2007,,0
193521,722317,0,0.5,2014,,0
193521,704579,0,0.8,2014,,0
193521,650956,0,1.0,2013,,0
193522,707333,1,0.5,2015,,0
195323,722454,0,1.0,2014,,1
196853,734906,0,0.1,2011,,0
196853,731566,0,0.01,2011,,0
196853,672502,0,0.01,2011,,0
196853,642695,0,0.1,2011,,0
196853,634116,0,0.1,2011,,0
197465,641475,0,0.20199999999999999,2015,,0
197465,80967,1,0.7,2013,,0
201891,304202,1,0.5,2014,,0
202106,721816,0,0.9,2014,,0
202106,708398,0,0.9,2015,,0
202106,691699,0,0.99,2015,,0
202106,642417,1,0.76,1989,,0
202106,624209,0,0.2,2014,,0
202106,363259,1,0.9990000000000001,2014,,0
202106,252612,1,0.5,2014,,0
203440,199379,1,0.25,1994,,0
204285,698338,1,0.25,2014,,0
205527,654025,1,0.75,2003,,0
205759,722203,1,0.45,2013,,0
205759,647537,1,0.2,2014,,0
205759,626313,1,0.4,2011,,0
205759,242044,1,0.3,2011,,0
205759,134287,1,0.4,2013,,0
207094,642827,1,0.5,2012,2013.0,0
209154,409962,1,0.51,2014,,0
209154,85469,1,1.0,2015,,0
211068,716689,1,0.32,2015,,0
211902,677159,0,0.7,2011,,1
212483,728564,1,0.35,2011,,0
212483,385484,1,0.5,2009,,0
212483,232582,1,0.4,2014,,0
212580,732131,1,0.7,2015,,0
215033,660587,0,0.2,2005,,0
217231,644161,0,1.0,2010,,0
217766,382391,1,0.012,2012,,1
218456,739519,1,0.05,2006,,0
218456,735079,0,0.018000000000000002,1998,2010.0,0
218456,698092,1,0.33299999999999996,2014,,0
218456,688835,0,0.001,2014,,0
218456,679538,0,0.013999999999999999,2015,,0
218456,664228,0,0.013999999999999999,1998,,0
218456,645920,1,0.6,2007,2010.0,0
218456,501443,1,0.3,2015,,0
218456,335624,1,0.25,2002,,0
219378,677389,0,0.718,2006,,0
219683,705323,0,0.5,2014,,1
220065,95340,1,0.2,2013,,0
220203,724059,1,1.0,2012,,0
221347,699902,1,0.75,2003,,0
221347,458061,1,0.6,2010,,0
222156,154693,1,0.33299999999999996,2010,,0
225369,719565,0,0.51,2010,,1
225369,677980,1,0.091,2002,,1
228371,702346,0,0.5,2015,,0
234586,707594,1,1.0,1994,2010.0,1
237299,730232,1,0.95,2014,,0
237299,719062,1,0.95,2014,,0
237299,656928,1,0.25,2015,,0
237299,437460,1,0.95,2014,,0
240645,117331,1,1.0,1994,,0
241356,173372,1,0.5,1996,,0
243433,694360,0,0.64,2014,,0
243821,738492,0,0.05,2004,2015.0,0
243821,381318,1,0.19,2011,,0
243821,185469,1,0.297,2005,,0
245181,712523,1,0.1,2012,,0
245181,35266,1,0.02,2014,,0
246697,630813,1,0.55,2012,,0
247961,664193,0,0.4,2015,,0
252037,704728,0,0.65,2004,,0
252085,652700,1,1.0,2013,,0
252085,642180,0,0.125,2010,,0
254939,700555,0,0.51,2008,2011.0,0
256485,702141,0,0.9,2015,,1
256485,646082,0,0.9,1996,,1
258296,677343,1,0.5,2015,,0
258635,720221,1,0.5,2014,,0
258635,181050,1,0.013000000000000001,2014,,0
258788,681177,1,0.28600000000000003,2012,,0
259204,731912,0,0.006,2012,,0
261715,653164,0,1.0,2010,,0
261715,636530,0,1.0,2010,,0
263125,39789,1,0.7,2014,,0
263351,695630,1,0.083,2013,,0
263351,655959,0,0.2,2011,,0
263351,219924,1,0.9,2012,,0
263351,71898,1,0.2,2009,,0
263994,640263,1,0.05,2007,,0
265466,625103,0,0.6,2007,,0
268531,738528,0,0.525,2013,,0
268531,639049,0,0.9,2013,,0
269611,639106,0,1.0,2008,,0
273554,631302,1,1.0,2015,,0
274615,691090,0,0.2,2007,2007.0,0
275915,221248,1,0.2,2014,,0
278253,636213,1,0.392,2002,,0
278253,402569,1,0.525,2014,,0
278388,645686,1,0.5,2014,,0
282259,379127,1,0.5,2007,,0
282612,665398,1,0.2,2014,,0
282717,641884,1,0.4,2013,,0
282717,627380,0,0.045,2013,,0
282721,681904,1,0.5,1993,2007.0,0
282721,666565,1,0.33299999999999996,1994,,0
283742,734475,1,0.2,2007,,0
283742,730578,1,0.16699999999999998,2015,,0
283742,728129,0,0.077,2015,,0
283742,692834,1,0.25,2009,,0
283742,692327,1,0.16699999999999998,2014,,0
283742,679904,1,0.2,2014,,0
283742,676178,1,0.16,2015,,0
283742,153729,1,0.2,2015,,0
283798,520539,1,0.5,2006,,0
284360,713571,0,0.75,2012,,0
284360,705650,0,1.0,2014,,0
284360,675260,0,0.8,2012,,0
284360,633559,0,0.49,2012,,0
284360,626005,0,0.5,2011,,0
289243,664309,1,0.198,2002,,0
289622,730767,0,1.0,2011,,0
289622,698498,0,1.0,2010,,0
289622,696790,0,0.9,2008,,0
289622,689055,0,0.51,2013,,0
289622,679555,0,0.9,2009,,0
289622,678548,0,1.0,2012,,0
289622,652318,0,1.0,2012,,0
289622,623877,0,1.0,2007,,0
289622,133508,1,0.053,2008,,0
289969,694391,0,1.0,2015,,0
290781,681356,1,0.25,2015,,0
292200,676403,1,0.16699999999999998,2008,,0
292200,629613,1,0.9,2005,,0
294259,670696,1,0.5,1988,,0
294259,508984,1,0.5,1984,,0
294259,72298,1,0.5,2012,,0
296485,419763,1,0.017,2013,,0
296485,157459,1,0.11800000000000001,2012,,0
297362,643634,1,0.8,2003,2006.0,0
298179,715241,0,0.4,2008,2011.0,0
298179,671212,0,1.0,2010,2011.0,0
299654,731221,0,0.9,2011,,0
299654,721237,0,0.7,2014,,0
299654,632138,0,0.7,2014,,0
306591,708097,0,1.0,2005,,0
306740,637603,0,0.99,2001,,0
306771,685874,1,0.6,2012,,0
306771,632219,1,0.05,2011,,0
306771,444795,1,0.3,2013,,0
306771,121021,1,0.107,2013,,0
306816,726874,1,1.0,2014,,0
306816,714418,0,1.0,2011,,0
306816,697210,0,0.23199999999999998,2010,,0
306816,660737,1,1.0,2014,,0
306816,650074,1,1.0,2014,,0
306816,499794,1,0.33299999999999996,2006,,0
306816,407471,1,0.5,2011,,0
307609,627585,0,0.8,2005,2013.0,0
308447,702072,0,0.222,2012,,0
308447,666495,0,0.4,2012,,0
308557,235658,1,0.5,2005,,0
309368,727414,1,0.33299999999999996,2012,,0
309368,721678,1,0.228,2014,,0
309368,717970,0,0.19899999999999998,2015,,0
309368,713465,0,0.19,2011,,0
309368,699571,0,0.032,2013,,0
309368,696648,0,0.006999999999999999,2012,,0
309368,680708,0,0.057999999999999996,2011,,0
309368,679375,1,0.068,2010,,0
309368,671750,1,0.095,2011,,0
309368,659364,0,0.08199999999999999,2012,,0
309368,656841,1,0.33299999999999996,2013,,0
309368,653264,0,0.239,2009,,0
309368,651798,1,0.081,2011,,0
309368,649558,1,0.21899999999999997,2013,,0
309368,636865,1,0.02,2012,,0
309368,512961,1,0.136,2011,,0
309368,463477,1,0.032,2010,,0
309368,329799,1,0.14300000000000002,2011,,0
309368,317690,1,0.146,2010,,0
309406,666668,0,1.0,2013,,0
309406,513302,1,1.0,2006,,0
309406,91035,1,1.0,2011,,0
309707,473376,1,0.294,2013,,0
310937,56417,1,1.0,2001,,0
311663,511484,1,0.111,1984,,0
312065,658844,0,0.2,2003,2011.0,0
313509,700313,1,0.8,2014,,1
313509,294029,1,0.51,2014,,1
318816,645994,0,0.4,2015,,0
318826,633256,1,1.0,2006,2007.0,0
318849,187654,1,0.5,2014,,0
319596,706757,1,1.0,2008,,0
320468,683491,0,1.0,2015,,0
321708,75854,1,1.0,2008,,0
322092,33421,1,1.0,2007,,0
322547,717062,0,0.6,2014,,0
325378,346583,1,0.7,2007,,0
328766,732141,0,0.6,2009,,0
328766,729805,0,1.0,2015,,0
328766,678963,0,0.88,2008,2014.0,0
328766,638469,1,0.03,2010,2012.0,0
329140,728581,0,1.0,2014,,0
331011,689954,1,0.4,2013,,1
331498,700504,0,1.0,2004,,0
331498,692172,0,1.0,2012,2014.0,0
331498,623596,0,1.0,2012,,0
331498,476794,1,1.0,2004,,0
337052,665746,0,0.08,2014,,0
338222,703156,0,0.7,2013,,0
338931,418685,1,0.5,2002,,0
339261,702012,1,0.25,2014,,0
341076,736116,0,1.0,2014,,0
341076,725181,0,0.8,2005,2015.0,0
341076,724253,0,0.99,2009,,0
341076,690037,1,1.0,2011,,0
341076,662511,0,0.5,2014,,0
341076,441616,1,0.9990000000000001,2014,,0
342399,690096,0,1.0,2013,,0
344078,682328,1,0.5,2015,,0
347991,176432,1,0.15,2015,,0
349478,668727,0,0.1,2015,,0
350578,707307,0,1.0,2010,2011.0,0
350578,702720,0,1.0,2008,,0
351000,695066,1,0.295,2005,,0
351000,480557,1,0.3,2015,,0
351366,624528,1,0.3,2013,,0
351366,354948,1,0.45,2007,,0
351773,678561,1,0.45,2008,2010.0,0
352106,694468,1,0.6,2011,,0
352106,645600,0,0.5,2014,,0
352106,435262,1,0.133,2011,,0
352106,124554,1,0.5,2013,,0
352393,640998,0,0.5,2014,,0
352806,675884,1,1.0,2005,,1
352806,283633,1,1.0,2005,,1
354414,700180,1,0.33299999999999996,2013,,0
354414,689955,0,0.25,2011,,0
357072,677225,1,0.95,2015,,0
358124,702824,1,1.0,1993,,0
358272,675097,0,0.9,1997,2009.0,0
358272,665631,0,0.9,1995,2002.0,0
358272,645506,0,0.385,1994,2010.0,0
359890,655185,0,1.0,2015,,0
360319,718755,1,0.51,2002,,0
360319,662490,1,0.8,1998,,0
360319,627413,1,0.5,1999,2006.0,0
360319,159244,1,0.8,2001,,0
361083,144332,1,0.1,2010,,0
363143,681512,0,0.09,2011,,0
363780,733362,0,0.182,2014,,0
364350,703792,0,0.51,2004,,0
364350,682130,0,1.0,2003,,0
364350,443088,1,1.0,1992,,0
364350,123048,1,1.0,1998,,0
366560,737537,0,0.75,2003,,0
366560,737483,0,0.16699999999999998,1999,,0
366560,707717,0,0.033,2000,,0
366560,668089,0,0.693,1995,,0
366560,644984,0,0.706,2001,2005.0,0
366560,632635,0,0.3,2008,,0
367776,730741,0,1.0,1999,,0
367776,725330,0,1.0,2014,,0
367776,710232,0,1.0,2014,,0
367776,681745,1,0.51,2006,2008.0,0
367776,653573,1,1.0,1995,,0
367776,636370,1,0.51,1999,,0
367776,98153,1,0.25,2010,,0
367795,685093,1,0.8,2002,,0
368412,644348,1,0.09,2009,,0
368594,727691,1,0.4,1997,,0
368594,655843,1,0.5,1997,,0
368594,524520,1,0.5,1992,,0
370590,652883,1,0.1,2006,2009.0,0
370639,510361,1,0.14300000000000002,2012,,0
371953,6495,1,0.5,2009,,0
373846,678006,1,1.0,1993,,0
373851,722742,0,0.67,2011,,1
373851,722057,0,0.67,2012,2014.0,1
373851,711698,0,0.67,2011,2013.0,1
373851,709985,0,0.667,2013,,1
373851,705243,0,0.67,2011,2013.0,1
373851,673991,0,0.67,2013,,1
373851,671094,0,0.67,2011,,1
373851,670070,0,0.67,2011,2014.0,1
373851,665973,0,0.67,2011,2014.0,1
373851,659001,0,0.67,2011,,1
373851,650768,0,0.67,2011,2013.0,1
373851,634745,0,0.67,2013,,1
373851,632692,0,0.67,2011,2013.0,1
