EID,WZCODE,RECRNUM,RECDATE,TARGET
165449,ZP03,1.0,2015-08,0
165883,ZP01,1.0,2015-01,1
166850,ZP03,23.0,2015-08,0
167050,ZP01,16.0,2015-08,0
167050,ZP03,15.0,2015-08,0
167050,ZP02,,2014-11,0
169232,ZP03,20.0,2015-08,0
171145,ZP02,30.0,2015-08,0
172006,ZP02,4.0,2015-06,0
172006,ZP01,,2014-10,0
174957,ZP01,8.0,2015-08,0
174957,ZP02,34.0,2015-08,0
174957,ZP03,35.0,2015-08,0
175080,ZP01,32.0,2015-08,0
175080,ZP02,33.0,2015-07,0
175080,ZP03,15.0,2015-08,0
176056,ZP02,12.0,2015-08,0
182821,ZP02,7.0,2015-03,0
187152,ZP02,1.0,2015-04,1
188076,ZP02,13.0,2015-08,0
188844,ZP01,15.0,2015-04,0
188844,ZP02,30.0,2015-08,0
188844,ZP03,31.0,2015-08,0
190297,ZP02,11.0,2015-08,0
193521,ZP02,11.0,2015-08,0
193521,ZP03,7.0,2015-07,0
194419,ZP02,3.0,2015-03,0
197211,ZP02,5.0,2015-08,0
197465,ZP02,2.0,2015-08,0
197722,ZP02,9.0,2015-08,0
203890,ZP02,3.0,2015-04,0
203890,ZP03,2.0,2015-03,0
204424,ZP02,9.0,2015-08,0
205527,ZP03,27.0,2015-08,0
205958,ZP01,10.0,2015-06,0
205958,ZP02,24.0,2015-08,0
205958,ZP03,17.0,2015-08,0
207162,ZP02,6.0,2015-07,0
207660,ZP03,4.0,2015-03,0
208503,ZP02,2.0,2015-01,1
217231,ZP03,13.0,2015-08,0
217845,ZP03,6.0,2015-01,0
218456,ZP01,2.0,2015-02,0
218456,ZP02,,2014-12,0
218972,ZP02,7.0,2015-08,0
219378,ZP02,46.0,2015-08,0
219378,ZP03,2.0,2015-06,0
219517,ZP02,11.0,2015-05,0
219517,ZP03,7.0,2015-03,0
219517,ZP01,,2014-12,0
220203,ZP02,93.0,2015-08,0
221347,ZP02,33.0,2015-08,0
221347,ZP03,13.0,2015-08,0
221623,ZP02,1.0,2015-02,0
222156,ZP02,16.0,2015-06,0
222156,ZP03,21.0,2015-08,0
222500,ZP02,8.0,2015-04,1
222681,ZP03,2.0,2015-07,0
226123,ZP03,10.0,2015-03,0
226591,ZP02,12.0,2015-02,0
226591,ZP03,6.0,2015-08,0
228180,ZP02,61.0,2015-08,0
228915,ZP03,9.0,2015-08,0
229074,ZP03,35.0,2015-08,0
231500,ZP02,2.0,2015-04,0
232600,ZP03,1.0,2015-03,0
234227,ZP02,8.0,2015-08,0
234227,ZP03,2.0,2015-04,0
239858,ZP02,7.0,2015-06,0
240820,ZP02,26.0,2015-08,0
240820,ZP01,,2014-11,0
242532,ZP03,1.0,2015-06,0
243433,ZP02,53.0,2015-08,0
243433,ZP03,22.0,2015-08,0
244456,ZP03,3.0,2015-07,0
245181,ZP02,62.0,2015-07,0
249790,ZP03,3.0,2015-08,0
249790,ZP02,,2014-10,0
249790,ZP01,,2014-12,0
252085,ZP02,82.0,2015-08,0
254662,ZP02,10.0,2015-08,0
254662,ZP03,4.0,2015-08,0
254662,ZP01,,2014-11,0
254967,ZP02,5.0,2015-06,0
257646,ZP02,11.0,2015-06,0
259204,ZP03,6.0,2015-07,0
260164,ZP02,13.0,2015-08,0
266043,ZP02,19.0,2015-08,0
266043,ZP03,7.0,2015-06,0
269687,ZP02,167.0,2015-08,0
269687,ZP03,36.0,2015-06,0
269687,ZP01,,2014-09,0
269858,ZP03,16.0,2015-02,0
273712,ZP02,15.0,2015-08,0
273712,ZP01,,2014-11,0
275759,ZP02,3.0,2015-06,0
275759,ZP03,3.0,2015-05,0
279228,ZP02,1.0,2015-03,0
282212,ZP03,7.0,2015-01,0
284360,ZP03,26.0,2015-08,0
284360,ZP02,,2014-11,0
286299,ZP03,2.0,2015-08,0
287940,ZP02,6.0,2015-08,0
289622,ZP02,30.0,2015-08,0
289969,ZP03,2.0,2015-08,0
290514,ZP02,50.0,2015-08,0
290514,ZP03,23.0,2015-07,0
292192,ZP02,50.0,2015-08,0
294501,ZP01,4.0,2015-08,1
294684,ZP03,6.0,2015-07,0
297941,ZP02,8.0,2015-08,0
299101,ZP03,81.0,2015-08,0
299654,ZP03,18.0,2015-08,0
300542,ZP03,6.0,2015-07,0
301776,ZP02,16.0,2015-08,0
302481,ZP03,7.0,2015-08,0
302683,ZP02,11.0,2015-07,0
302683,ZP03,22.0,2015-04,0
302683,ZP01,,2014-09,0
303107,ZP02,2.0,2015-03,0
303299,ZP01,33.0,2015-08,0
303299,ZP02,58.0,2015-08,0
306740,ZP02,4.0,2015-03,0
306740,ZP03,6.0,2015-08,0
306816,ZP01,14.0,2015-08,0
306816,ZP03,51.0,2015-08,0
307914,ZP02,15.0,2015-06,0
307914,ZP03,6.0,2015-08,0
309331,ZP03,1.0,2015-05,1
309406,ZP02,17.0,2015-08,0
309406,ZP03,16.0,2015-08,0
309994,ZP01,14.0,2015-07,0
309994,ZP02,26.0,2015-08,0
309994,ZP03,6.0,2015-05,0
311041,ZP03,5.0,2015-04,0
313815,ZP03,22.0,2015-03,0
316602,ZP02,7.0,2015-08,0
319167,ZP03,1.0,2015-08,0
322547,ZP02,40.0,2015-08,0
322547,ZP01,,2014-12,0
325700,ZP02,113.0,2015-08,0
325700,ZP03,14.0,2015-08,0
327071,ZP02,5.0,2015-07,0
327071,ZP03,,2014-10,0
327148,ZP03,6.0,2015-08,0
327442,ZP03,4.0,2015-08,0
329140,ZP03,17.0,2015-08,0
330842,ZP02,1.0,2015-07,0
330888,ZP02,9.0,2015-08,0
331774,ZP03,7.0,2015-08,0
332312,ZP02,1.0,2015-07,0
333738,ZP02,4.0,2015-07,0
334182,ZP02,6.0,2015-08,0
335881,ZP03,6.0,2015-08,0
338222,ZP02,5.0,2015-04,0
338527,ZP02,19.0,2015-08,1
350578,ZP01,214.0,2015-08,0
350578,ZP02,250.0,2015-08,0
350578,ZP03,18.0,2015-08,0
350948,ZP02,1.0,2015-05,0
351773,ZP03,7.0,2015-07,0
351774,ZP01,16.0,2015-08,0
351774,ZP02,39.0,2015-08,0
352030,ZP03,11.0,2015-08,1
352106,ZP02,38.0,2015-08,0
352106,ZP03,9.0,2015-01,0
352284,ZP02,27.0,2015-08,0
352284,ZP03,4.0,2015-03,0
353565,ZP02,4.0,2015-01,0
353565,ZP03,10.0,2015-08,0
354414,ZP02,11.0,2015-08,0
354414,ZP03,5.0,2015-05,0
354799,ZP03,6.0,2015-08,0
355074,ZP02,13.0,2015-08,1
355363,ZP03,2.0,2015-03,0
356254,ZP02,11.0,2015-07,1
357138,ZP02,1.0,2015-01,0
357178,ZP02,3.0,2015-07,0
357178,ZP03,15.0,2015-03,0
358152,ZP02,17.0,2015-08,0
359890,ZP03,9.0,2015-08,0
359932,ZP01,2.0,2015-07,0
359932,ZP02,7.0,2015-08,0
360919,ZP02,16.0,2015-07,1
360919,ZP03,16.0,2015-08,1
360919,ZP01,,2014-09,1
361565,ZP01,3.0,2015-05,0
361565,ZP02,38.0,2015-08,0
361565,ZP03,47.0,2015-08,0
363143,ZP02,6.0,2015-08,0
363143,ZP03,,2014-09,0
364243,ZP02,49.0,2015-08,0
364243,ZP03,9.0,2015-08,0
367776,ZP02,41.0,2015-08,0
367776,ZP03,24.0,2015-08,0
369981,ZP02,445.0,2015-08,1
377108,ZP01,5.0,2015-05,0
377658,ZP03,8.0,2015-08,0
380336,ZP03,4.0,2015-03,0
380540,ZP02,10.0,2015-03,0
381598,ZP03,1.0,2015-06,0
385109,ZP02,16.0,2015-07,0
385109,ZP03,6.0,2015-04,0
385109,ZP01,,2014-11,0
386193,ZP01,18.0,2015-08,0
386193,ZP02,16.0,2015-06,0
391795,ZP02,8.0,2015-08,0
391795,ZP03,,2014-10,0
403601,ZP02,44.0,2015-07,0
403601,ZP03,3.0,2015-05,0
403809,ZP02,3.0,2015-06,0
403809,ZP03,13.0,2015-08,0
403998,ZP02,54.0,2015-08,0
403998,ZP03,36.0,2015-03,0
404233,ZP03,8.0,2015-08,0
404461,ZP02,5.0,2015-07,0
404461,ZP03,1.0,2015-03,0
404476,ZP03,4.0,2015-04,0
405085,ZP02,17.0,2015-07,0
405406,ZP03,4.0,2015-06,0
405406,ZP02,,2014-09,0
406442,ZP02,21.0,2015-08,0
406442,ZP03,,2014-09,0
406826,ZP03,4.0,2015-08,0
408907,ZP02,109.0,2015-08,0
409751,ZP03,4.0,2015-03,1
411199,ZP03,7.0,2015-07,0
412125,ZP03,11.0,2015-08,0
412358,ZP03,3.0,2015-08,0
412358,ZP02,,2014-12,0
412491,ZP01,1.0,2015-07,0
413132,ZP02,5.0,2015-04,0
413132,ZP03,1.0,2015-03,0
415178,ZP02,2.0,2015-06,0
415744,ZP01,8.0,2015-08,0
418030,ZP02,2.0,2015-08,0
418030,ZP03,1.0,2015-03,0
419088,ZP02,2.0,2015-01,1
419088,ZP01,,2014-11,1
419259,ZP02,26.0,2015-08,1
419259,ZP03,24.0,2015-08,1
420183,ZP02,3.0,2015-04,0
422146,ZP03,31.0,2015-08,0
422146,ZP01,,2014-12,0
422363,ZP03,2.0,2015-08,0
423381,ZP02,58.0,2015-08,0
425563,ZP02,6.0,2015-05,0
429083,ZP03,8.0,2015-08,0
430119,ZP03,5.0,2015-04,0
431687,ZP03,42.0,2015-08,0
431687,ZP01,,2014-09,0
432886,ZP02,9.0,2015-08,0
432886,ZP03,6.0,2015-08,0
434053,ZP02,2.0,2015-06,0
434816,ZP01,5.0,2015-05,0
434816,ZP02,18.0,2015-08,0
434816,ZP03,5.0,2015-04,0
436491,ZP02,4.0,2015-08,0
437182,ZP02,10.0,2015-01,0
437182,ZP03,6.0,2015-08,0
437480,ZP01,16.0,2015-07,0
437480,ZP02,5.0,2015-02,0
439631,ZP02,10.0,2015-08,0
439631,ZP03,2.0,2015-08,0
440321,ZP02,12.0,2015-07,0
442236,ZP02,28.0,2015-06,0
445111,ZP01,9.0,2015-08,0
445111,ZP02,50.0,2015-07,0
445111,ZP03,30.0,2015-08,0
445157,ZP02,205.0,2015-08,1
445157,ZP03,74.0,2015-08,1
448262,ZP01,2.0,2015-08,0
448262,ZP02,40.0,2015-08,0
448262,ZP03,,2014-10,0
452462,ZP03,12.0,2015-08,0
454491,ZP03,3.0,2015-04,0
454491,ZP02,,2014-09,0
454493,ZP02,1.0,2015-06,0
458353,ZP02,5.0,2015-06,0
459594,ZP02,6.0,2015-08,0
459594,ZP03,13.0,2015-08,0
459594,ZP01,,2014-11,0
459959,ZP02,56.0,2015-08,0
459959,ZP01,,2014-11,0
463505,ZP02,1.0,2015-07,0
463505,ZP01,,2014-10,0
464393,ZP02,8.0,2015-08,0
464590,ZP03,17.0,2015-08,0
464607,ZP03,1.0,2015-06,0
470969,ZP02,1.0,2015-08,0
472909,ZP01,7.0,2015-07,0
472909,ZP03,20.0,2015-08,0
473456,ZP02,5.0,2015-02,0
474463,ZP02,79.0,2015-08,1
474463,ZP01,,2014-10,1
478056,ZP03,7.0,2015-08,0
480165,ZP01,9.0,2015-02,0
482877,ZP02,10.0,2015-04,0
488072,ZP02,3.0,2015-07,0
488072,ZP03,3.0,2015-07,0
490459,ZP02,36.0,2015-04,0
490459,ZP03,15.0,2015-05,0
491871,ZP02,1.0,2015-01,0
496914,ZP02,4.0,2015-05,0
497175,ZP02,29.0,2015-08,0
497175,ZP03,17.0,2015-05,0
497641,ZP02,33.0,2015-08,0
497641,ZP03,34.0,2015-08,0
498425,ZP03,9.0,2015-08,0
499168,ZP02,20.0,2015-08,0
501642,ZP02,70.0,2015-08,0
501642,ZP03,31.0,2015-08,0
504643,ZP02,36.0,2015-08,0
505092,ZP02,14.0,2015-08,0
506725,ZP02,9.0,2015-08,0
506882,ZP02,7.0,2015-07,0
507157,ZP02,99.0,2015-08,0
507157,ZP03,81.0,2015-08,0
507207,ZP03,7.0,2015-04,0
507537,ZP02,58.0,2015-08,0
507537,ZP03,39.0,2015-08,0
509850,ZP03,4.0,2015-08,0
510896,ZP02,23.0,2015-08,0
510896,ZP03,,2014-09,0
511916,ZP02,33.0,2015-08,0
511916,ZP03,13.0,2015-06,0
513009,ZP01,10.0,2015-03,0
513009,ZP02,1.0,2015-06,0
513009,ZP03,36.0,2015-08,0
513124,ZP03,4.0,2015-07,0
515271,ZP02,249.0,2015-08,0
515271,ZP03,1.0,2015-04,0
516603,ZP02,5.0,2015-08,0
516955,ZP02,44.0,2015-08,0
516955,ZP03,7.0,2015-07,0
516955,ZP01,,2014-10,0
517623,ZP01,6.0,2015-08,0
517623,ZP02,6.0,2015-08,0
517856,ZP03,3.0,2015-06,0
518166,ZP02,6.0,2015-08,0
518535,ZP02,30.0,2015-08,0
518535,ZP03,3.0,2015-05,0
518535,ZP01,,2014-11,0
519206,ZP02,49.0,2015-01,0
519206,ZP03,,2014-12,0
521102,ZP02,11.0,2015-08,0
521825,ZP02,715.0,2015-08,0
521825,ZP03,162.0,2015-08,0
521825,ZP01,,2014-12,0
522329,ZP02,31.0,2015-08,0
522329,ZP03,10.0,2015-08,0
523173,ZP03,14.0,2015-08,0
532,ZP01,5.0,2015-01,0
532,ZP02,5.0,2015-01,0
532,ZP03,5.0,2015-08,0
711,ZP02,3.0,2015-08,0
4326,ZP02,207.0,2015-08,0
4326,ZP03,9.0,2015-05,0
7093,ZP02,8.0,2015-05,0
9650,ZP01,3.0,2015-07,1
12123,ZP02,5.0,2015-08,0
13796,ZP02,1.0,2015-01,1
13887,ZP02,37.0,2015-08,0
13887,ZP03,35.0,2015-08,0
13887,ZP01,,2014-11,0
14051,ZP01,13.0,2015-08,0
15060,ZP03,20.0,2015-01,0
16455,ZP02,10.0,2015-08,0
16455,ZP01,,2014-12,0
17374,ZP02,9.0,2015-06,1
17374,ZP01,,2014-10,1
18480,ZP02,129.0,2015-08,0
18480,ZP03,81.0,2015-08,0
18820,ZP03,2.0,2015-04,1
20965,ZP03,9.0,2015-08,0
21593,ZP02,18.0,2015-05,0
22133,ZP01,4.0,2015-05,1
22133,ZP02,22.0,2015-08,1
23486,ZP03,8.0,2015-03,0
26383,ZP02,29.0,2015-08,0
28538,ZP01,21.0,2015-08,0
28538,ZP02,97.0,2015-08,0
28538,ZP03,24.0,2015-02,0
28719,ZP01,70.0,2015-08,0
28994,ZP02,4.0,2015-06,0
28994,ZP01,,2014-09,0
29177,ZP02,35.0,2015-08,0
29865,ZP02,2.0,2015-08,0
30642,ZP02,5.0,2015-08,0
30642,ZP03,7.0,2015-06,0
30642,ZP01,,2014-11,0
31787,ZP01,21.0,2015-08,0
32966,ZP01,8.0,2015-03,0
32966,ZP02,10.0,2015-08,0
32966,ZP03,,2014-12,0
34141,ZP03,16.0,2015-08,0
34482,ZP01,1.0,2015-08,0
34549,ZP02,1.0,2015-06,0
35153,ZP02,1.0,2015-03,0
35867,ZP02,3.0,2015-05,0
35867,ZP03,2.0,2015-04,0
39769,ZP02,1.0,2015-03,0
40078,ZP02,23.0,2015-08,0
40078,ZP03,1.0,2015-05,0
41029,ZP02,2.0,2015-08,0
41029,ZP03,2.0,2015-08,0
44974,ZP03,5.0,2015-04,0
45799,ZP02,14.0,2015-08,0
46787,ZP02,16.0,2015-08,0
48645,ZP01,12.0,2015-08,0
48645,ZP02,59.0,2015-08,0
48645,ZP03,14.0,2015-08,0
51657,ZP02,9.0,2015-06,0
51801,ZP02,8.0,2015-07,0
52580,ZP02,5.0,2015-08,0
52665,ZP02,20.0,2015-08,0
52665,ZP03,17.0,2015-08,0
57125,ZP03,4.0,2015-08,0
57973,ZP02,49.0,2015-08,1
57973,ZP03,17.0,2015-05,1
58172,ZP02,21.0,2015-08,0
58370,ZP03,2.0,2015-03,0
59051,ZP02,36.0,2015-08,0
59632,ZP02,5.0,2015-06,0
60410,ZP02,23.0,2015-08,0
62412,ZP02,22.0,2015-08,0
62412,ZP03,25.0,2015-08,0
66745,ZP02,59.0,2015-08,0
66745,ZP03,13.0,2015-08,0
69896,ZP02,57.0,2015-08,0
70411,ZP01,5.0,2015-08,0
70411,ZP02,16.0,2015-08,0
70411,ZP03,12.0,2015-08,0
75160,ZP03,9.0,2015-08,0
75941,ZP02,9.0,2015-08,0
76283,ZP02,11.0,2015-08,0
76283,ZP01,,2014-12,0
76570,ZP01,1.0,2015-06,0
76570,ZP02,106.0,2015-08,0
76570,ZP03,64.0,2015-08,0
76672,ZP03,12.0,2015-05,1
83778,ZP02,20.0,2015-08,0
86615,ZP03,3.0,2015-08,0
87871,ZP02,6.0,2015-05,0
87871,ZP03,5.0,2015-04,0
89070,ZP02,6.0,2015-08,0
89508,ZP02,27.0,2015-08,0
90656,ZP02,2.0,2015-07,0
90656,ZP03,1.0,2015-06,0
90673,ZP02,43.0,2015-08,0
90673,ZP03,16.0,2015-08,0
93630,ZP03,34.0,2015-08,0
98410,ZP02,8.0,2015-07,0
102100,ZP02,30.0,2015-08,0
102813,ZP02,12.0,2015-08,0
105243,ZP02,3.0,2015-08,0
108482,ZP02,8.0,2015-04,0
109589,ZP02,212.0,2015-08,0
109589,ZP03,6.0,2015-08,0
110504,ZP02,26.0,2015-08,0
110504,ZP01,,2014-11,0
112387,ZP02,11.0,2015-08,0
115257,ZP02,112.0,2015-08,0
115257,ZP01,,2014-12,0
115441,ZP02,7.0,2015-05,0
115441,ZP03,8.0,2015-06,0
116005,ZP01,4.0,2015-08,0
116005,ZP02,16.0,2015-08,0
117291,ZP02,25.0,2015-08,0
117291,ZP03,,2014-12,0
117842,ZP02,309.0,2015-08,0
117842,ZP03,187.0,2015-08,0
118874,ZP02,6.0,2015-08,0
120642,ZP02,141.0,2015-08,1
120642,ZP03,29.0,2015-08,1
120642,ZP01,,2014-12,1
120905,ZP02,37.0,2015-08,0
120905,ZP03,38.0,2015-08,0
120905,ZP01,,2014-11,0
124117,ZP02,10.0,2015-08,0
124630,ZP02,19.0,2015-07,0
124630,ZP01,,2014-12,0
124630,ZP03,,2014-10,0
124866,ZP03,19.0,2015-02,0
130221,ZP02,8.0,2015-06,0
130941,ZP02,42.0,2015-06,0
130941,ZP03,31.0,2015-06,0
132968,ZP02,13.0,2015-08,0
133175,ZP01,2.0,2015-02,0
133175,ZP03,18.0,2015-08,0
133175,ZP02,,2014-12,0
134674,ZP02,4.0,2015-06,0
137234,ZP02,24.0,2015-08,0
137234,ZP01,,2014-10,0
140930,ZP03,6.0,2015-08,0
142947,ZP02,15.0,2015-04,0
142947,ZP03,2.0,2015-05,0
148358,ZP02,5.0,2015-08,0
149325,ZP02,2.0,2015-08,1
150078,ZP02,51.0,2015-08,0
150949,ZP02,4.0,2015-04,0
152075,ZP03,4.0,2015-05,0
153189,ZP02,16.0,2015-08,0
153189,ZP03,10.0,2015-08,0
155039,ZP03,61.0,2015-08,0
155616,ZP02,5.0,2015-08,0
155616,ZP03,12.0,2015-08,0
156109,ZP02,1.0,2015-04,0
156929,ZP02,1.0,2015-05,0
158066,ZP02,4.0,2015-08,0
159107,ZP02,60.0,2015-08,0
159107,ZP03,122.0,2015-08,0
159107,ZP01,,2014-09,0
163671,ZP02,41.0,2015-08,0
163930,ZP03,9.0,2015-05,0
166646,ZP01,6.0,2015-08,0
166646,ZP03,1.0,2015-03,0
167770,ZP02,30.0,2015-08,0
167877,ZP01,1.0,2015-01,0
167877,ZP02,8.0,2015-05,0
169008,ZP01,2.0,2015-08,0
169008,ZP02,6.0,2015-08,0
172591,ZP02,1.0,2015-08,0
172772,ZP03,143.0,2015-08,0
175958,ZP03,6.0,2015-08,0
175958,ZP02,,2014-10,0
177333,ZP02,6.0,2015-08,0
178205,ZP02,1.0,2015-07,0
179542,ZP02,8.0,2015-08,0
183315,ZP03,7.0,2015-08,0
184086,ZP03,33.0,2015-08,0
184300,ZP02,2.0,2015-03,0
184633,ZP03,2.0,2015-07,0
185258,ZP02,2.0,2015-07,0
185861,ZP03,9.0,2015-08,0
186512,ZP02,12.0,2015-08,0
186793,ZP02,67.0,2015-08,0
187207,ZP02,7.0,2015-05,1
187207,ZP01,,2014-10,1
189011,ZP02,16.0,2015-06,0
192448,ZP02,7.0,2015-04,0
193090,ZP02,43.0,2015-08,1
193090,ZP03,44.0,2015-08,1
194129,ZP02,7.0,2015-07,0
194957,ZP02,67.0,2015-08,0
194957,ZP03,38.0,2015-08,0
210162,ZP02,10.0,2015-07,0
210162,ZP01,,2014-09,0
210379,ZP02,20.0,2015-08,0
210379,ZP03,2.0,2015-08,0
211457,ZP02,30.0,2015-05,1
211457,ZP03,34.0,2015-08,1
211457,ZP01,,2014-12,1
214401,ZP02,19.0,2015-08,0
214401,ZP03,8.0,2015-08,0
214639,ZP02,5.0,2015-08,0
217205,ZP02,37.0,2015-08,0
217205,ZP01,,2014-11,0
218234,ZP02,2.0,2015-01,0
218234,ZP03,3.0,2015-08,0
218377,ZP01,69.0,2015-08,0
218377,ZP02,147.0,2015-08,0
218377,ZP03,90.0,2015-08,0
218738,ZP02,13.0,2015-08,0
218738,ZP03,2.0,2015-07,0
218883,ZP02,17.0,2015-08,1
218883,ZP03,,2014-10,1
219966,ZP02,2.0,2015-04,0
223758,ZP02,1.0,2015-01,0
225977,ZP03,17.0,2015-08,0
227515,ZP02,1.0,2015-01,0
228000,ZP02,20.0,2015-08,0
228205,ZP01,15.0,2015-08,0
229814,ZP02,10.0,2015-03,0
229814,ZP03,10.0,2015-07,0
231029,ZP01,1.0,2015-05,0
231029,ZP02,22.0,2015-08,0
232302,ZP02,7.0,2015-04,0
234451,ZP02,6.0,2015-08,0
234451,ZP03,1.0,2015-05,0
235450,ZP02,9.0,2015-06,0
236872,ZP02,12.0,2015-08,1
236872,ZP01,,2014-10,1
237246,ZP03,11.0,2015-08,0
237949,ZP02,9.0,2015-07,0
241091,ZP02,6.0,2015-05,1
242387,ZP03,20.0,2015-08,1
242793,ZP02,40.0,2015-08,0
242793,ZP03,41.0,2015-08,0
242793,ZP01,,2014-10,0
244834,ZP03,15.0,2015-08,0
246324,ZP02,8.0,2015-08,0
246324,ZP03,5.0,2015-08,0
247624,ZP03,16.0,2015-07,0
247624,ZP02,,2014-09,0
247624,ZP01,,2014-12,0
248248,ZP02,3.0,2015-08,0
248248,ZP03,24.0,2015-08,0
248248,ZP01,,2014-10,0
248571,ZP03,7.0,2015-08,0
248571,ZP01,,2014-11,0
249385,ZP01,6.0,2015-08,0
249483,ZP02,8.0,2015-08,0
254122,ZP02,16.0,2015-08,0
254122,ZP03,3.0,2015-07,0
254488,ZP01,2.0,2015-05,0
254488,ZP02,3.0,2015-04,0
256264,ZP01,6.0,2015-08,0
256264,ZP02,25.0,2015-08,0
256264,ZP03,7.0,2015-08,0
257130,ZP03,2.0,2015-08,0
261977,ZP02,5.0,2015-08,0
261977,ZP03,4.0,2015-08,0
261977,ZP01,,2014-11,0
262308,ZP03,16.0,2015-08,0
262308,ZP02,,2014-11,0
264852,ZP01,3.0,2015-08,0
264852,ZP03,9.0,2015-07,0
264941,ZP03,12.0,2015-07,0
265191,ZP02,69.0,2015-08,0
267551,ZP03,5.0,2015-08,0
267551,ZP01,,2014-10,0
268479,ZP02,21.0,2015-08,0
268479,ZP03,39.0,2015-08,0
270782,ZP03,6.0,2015-03,0
271468,ZP01,1.0,2015-01,0
271585,ZP02,14.0,2015-07,0
271585,ZP03,20.0,2015-08,0
272775,ZP02,3.0,2015-01,0
272886,ZP03,17.0,2015-04,0
273282,ZP03,12.0,2015-05,0
274720,ZP03,26.0,2015-07,0
277433,ZP02,2.0,2015-06,0
277433,ZP03,2.0,2015-08,0
280350,ZP02,42.0,2015-08,0
280350,ZP03,,2014-10,0
280350,ZP01,,2014-11,0
281835,ZP02,3.0,2015-08,0
282077,ZP01,11.0,2015-08,0
282077,ZP02,12.0,2015-08,0
282077,ZP03,8.0,2015-07,0
288086,ZP02,26.0,2015-08,0
288982,ZP02,52.0,2015-08,0
288982,ZP01,,2014-12,0
289408,ZP02,32.0,2015-08,0
289408,ZP03,10.0,2015-08,0
289408,ZP01,,2014-10,0
291535,ZP03,3.0,2015-06,0
292062,ZP02,7.0,2015-07,0
292062,ZP03,2.0,2015-05,0
294614,ZP02,6.0,2015-04,0
295001,ZP02,18.0,2015-08,0
295001,ZP01,,2014-11,0
298105,ZP01,4.0,2015-08,0
298105,ZP02,49.0,2015-08,0
298347,ZP02,9.0,2015-06,0
298347,ZP03,,2014-12,0
298940,ZP02,3.0,2015-08,0
299787,ZP03,3.0,2015-08,0
302048,ZP01,66.0,2015-08,0
302048,ZP02,77.0,2015-08,0
302048,ZP03,55.0,2015-07,0
302132,ZP03,6.0,2015-08,0
302132,ZP02,,2014-12,0
302760,ZP02,8.0,2015-08,1
302760,ZP01,,2014-11,1
303036,ZP02,20.0,2015-03,0
303036,ZP01,,2014-11,0
303632,ZP02,8.0,2015-08,1
309802,ZP02,2.0,2015-08,0
311716,ZP02,3.0,2015-02,0
311802,ZP02,7.0,2015-03,0
314188,ZP02,17.0,2015-08,0
318098,ZP03,5.0,2015-08,0
319235,ZP01,2.0,2015-08,0
319235,ZP02,7.0,2015-08,0
319571,ZP02,78.0,2015-08,0
320412,ZP02,2.0,2015-08,0
320412,ZP01,,2014-12,0
320769,ZP02,3.0,2015-03,1
320769,ZP03,15.0,2015-06,1
321561,ZP02,33.0,2015-08,0
321561,ZP03,,2014-09,0
322289,ZP02,22.0,2015-08,0
322289,ZP01,,2014-12,0
322573,ZP03,12.0,2015-08,0
325024,ZP02,16.0,2015-08,0
326845,ZP01,51.0,2015-08,0
326845,ZP02,24.0,2015-08,0
326845,ZP03,6.0,2015-08,0
327918,ZP02,78.0,2015-08,0
327918,ZP01,,2014-12,0
330338,ZP03,4.0,2015-08,0
331010,ZP01,1.0,2015-08,0
331010,ZP03,16.0,2015-08,0
333473,ZP02,1.0,2015-04,0
334556,ZP02,86.0,2015-08,0
335880,ZP02,14.0,2015-07,0
335880,ZP03,11.0,2015-08,0
336701,ZP02,1.0,2015-08,0
337786,ZP02,3.0,2015-06,0
337786,ZP03,8.0,2015-08,0
338181,ZP03,8.0,2015-08,0
339821,ZP03,1.0,2015-07,0
340264,ZP02,163.0,2015-08,0
340264,ZP03,4.0,2015-05,0
340385,ZP03,6.0,2015-08,0
342460,ZP02,18.0,2015-07,0
342663,ZP02,53.0,2015-08,0
342663,ZP03,11.0,2015-08,0
342780,ZP02,15.0,2015-08,0
347838,ZP03,6.0,2015-08,0
347838,ZP01,,2014-10,0
348264,ZP02,1.0,2015-04,0
351187,ZP02,8.0,2015-05,0
354911,ZP02,19.0,2015-08,0
356170,ZP02,16.0,2015-08,0
360293,ZP01,9.0,2015-08,0
360293,ZP03,4.0,2015-08,0
363186,ZP02,1.0,2015-03,0
363607,ZP02,5.0,2015-03,1
365249,ZP03,2.0,2015-03,0
366178,ZP01,19.0,2015-08,0
366178,ZP03,39.0,2015-08,0
366178,ZP02,,2014-12,0
367753,ZP02,8.0,2015-08,0
367765,ZP03,8.0,2015-05,0
368234,ZP02,5.0,2015-04,0
368234,ZP03,3.0,2015-07,0
368540,ZP02,2.0,2015-08,0
369152,ZP02,9.0,2015-08,0
369152,ZP01,,2014-10,0
369152,ZP03,,2014-09,0
370692,ZP02,290.0,2015-08,0
370692,ZP03,158.0,2015-08,0
370692,ZP01,,2014-12,0
371649,ZP03,8.0,2015-08,0
372406,ZP01,3.0,2015-03,1
372406,ZP02,9.0,2015-03,1
373145,ZP02,14.0,2015-04,0
373746,ZP03,19.0,2015-07,0
378299,ZP02,4.0,2015-06,0
379472,ZP03,6.0,2015-01,0
387258,ZP02,17.0,2015-08,0
390072,ZP02,22.0,2015-04,1
390526,ZP02,2.0,2015-08,0
391966,ZP02,22.0,2015-08,0
391966,ZP03,11.0,2015-08,0
394129,ZP02,4.0,2015-08,0
