EID,TYPECODE,DJDATE,IFHOME,TARGET
479887,4698021,2014-11,0,0
479887,3241940,2013-12,0,0
479887,5254898,2015-05,0,0
479887,3033906,2013-09,0,0
479887,3230934,2013-12,0,0
479887,3156424,2013-11,0,0
479887,4280789,2014-06,1,0
479887,5645939,2015-07,0,0
479887,4182667,2014-05,0,0
479887,4154933,2014-05,1,0
479887,4676424,2014-10,1,0
479887,4532909,2014-09,0,0
479887,4905398,2015-01,1,0
479887,4730533,2014-11,1,0
479887,5287038,2015-05,0,0
479887,4472605,2014-08,1,0
479887,4606993,2014-10,1,0
479887,4482499,2014-08,0,0
479887,4206225,2014-05,0,0
479887,4561486,2014-09,0,0
479887,5643303,2015-07,0,0
479887,5339351,2015-05,0,0
479887,5440193,2015-06,1,0
479887,4863760,2014-12,0,0
479887,4854172,2014-12,0,0
479887,4738820,2014-11,1,0
479887,4674406,2014-10,1,0
479887,4744538,2014-11,0,0
479887,3972636,2014-01,0,0
479887,5170786,2015-04,1,0
479887,4600154,2014-09,0,0
479887,4483147,2014-08,0,0
479887,5423688,2015-06,1,0
479887,5528587,2015-07,1,0
479887,5355526,2015-05,0,0
479887,4766750,2014-11,0,0
479887,3983193,2014-01,0,0
479887,4896021,2014-12,0,0
480833,3121059,2013-11,0,0
483204,3029023,2013-09,1,1
489104,3174795,2013-12,0,0
489104,3022414,2013-09,0,0
489104,3044515,2013-10,0,0
489104,3134555,2013-11,0,0
489104,3050352,2013-10,0,0
489104,3170428,2013-12,0,0
489104,3075614,2013-10,0,0
489104,4554268,2014-09,1,0
489104,4113865,2014-04,0,0
489104,4503827,2014-09,0,0
489104,4701613,2014-11,1,0
489104,3971528,2014-01,0,0
489104,3170426,2013-12,0,0
489380,3217188,2013-12,1,0
489380,3128756,2013-11,1,0
489380,3120232,2013-11,1,0
489380,3225750,2013-12,1,0
489380,4419741,2014-08,1,0
489380,3998519,2014-01,1,0
489380,3013862,2013-09,1,0
491710,3193450,2013-12,0,1
491710,3225928,2013-12,0,1
491710,4847450,2014-12,0,1
491904,3047890,2013-10,0,0
491962,5014889,2015-02,0,0
491962,5691193,2015-08,0,0
491962,4926353,2015-01,0,0
491962,4913108,2015-01,0,0
500566,4086559,2014-04,1,0
500566,5193750,2015-04,1,0
502234,3030983,2013-09,1,0
502234,3166365,2013-11,1,0
502234,3210479,2013-12,1,0
502234,3209833,2013-12,1,0
502234,3121924,2013-11,1,0
502234,3133148,2013-11,1,0
502234,2974689,2013-09,1,0
502234,2973667,2013-09,1,0
502234,3140665,2013-11,1,0
502234,3007282,2013-09,1,0
502234,3168001,2013-11,1,0
502234,3004278,2013-09,1,0
502234,3002138,2013-09,1,0
502234,3173905,2013-12,1,0
502234,3232864,2013-12,1,0
502234,2977236,2013-09,1,0
502234,3037425,2013-10,1,0
502234,3164175,2013-11,1,0
502234,3164159,2013-11,1,0
502234,5492855,2015-07,1,0
502234,3994733,2014-01,1,0
502234,3974289,2014-01,1,0
502234,3994103,2014-01,1,0
502234,4855724,2014-12,1,0
502234,4889811,2014-12,1,0
502234,3964974,2014-01,1,0
502234,3116874,2013-11,1,0
506496,2990764,2013-09,0,0
506496,4412379,2014-08,0,0
509251,4917365,2015-01,1,0
509251,4034473,2014-02,1,0
514115,3101316,2013-11,1,0
514115,3210477,2013-12,1,0
514115,3225728,2013-12,1,0
514115,3198689,2013-12,1,0
514115,3227669,2013-12,1,0
514115,3210446,2013-12,1,0
514115,3111340,2013-11,1,0
514115,3101659,2013-11,1,0
514115,4340733,2014-07,1,0
514115,4031771,2014-02,1,0
514115,4832707,2014-12,1,0
514115,4805955,2014-12,1,0
514115,4865849,2014-12,1,0
514115,4101174,2014-04,1,0
11055,4014469,2014-02,1,0
18656,3186211,2013-12,0,0
18656,3152129,2013-11,0,0
22835,4006173,2014-01,0,0
22835,4822744,2014-12,1,0
27235,5348331,2015-05,0,0
27235,5174880,2015-04,1,0
27235,4408167,2014-07,1,0
29361,5481717,2015-06,1,0
29361,3007961,2013-09,0,0
29361,3157009,2013-11,1,0
29361,3096031,2013-11,1,0
29361,3016627,2013-09,0,0
29361,3112658,2013-11,0,0
29361,3086054,2013-10,1,0
29361,3010112,2013-09,0,0
29361,3010141,2013-09,0,0
29361,5259349,2015-05,1,0
29361,5259090,2015-05,1,0
29361,5553687,2015-07,1,0
29361,5533721,2015-07,1,0
29361,5377230,2015-06,0,0
29361,4554044,2014-09,1,0
29361,3996543,2014-01,1,0
29361,4498319,2014-08,1,0
29361,5584060,2015-07,1,0
29361,4379874,2014-07,1,0
29361,4483643,2014-08,1,0
29361,4098000,2014-04,0,0
29361,4582447,2014-09,1,0
29361,4279037,2014-06,1,0
29361,4426028,2014-08,1,0
29361,5462053,2015-06,1,0
29361,4515967,2014-09,1,0
29361,5557277,2015-07,1,0
29361,5456193,2015-06,1,0
29361,5258949,2015-05,1,0
29361,3994281,2014-01,0,0
29361,5538142,2015-07,1,0
29361,4590744,2014-09,0,0
29361,4930497,2015-01,0,0
29361,5087517,2015-03,1,0
29361,4748765,2014-11,1,0
29361,4770843,2014-11,1,0
29361,3997517,2014-01,1,0
29361,5435691,2015-06,1,0
29361,4742427,2014-11,1,0
29361,4815852,2014-12,0,0
29361,4232762,2014-06,0,0
29361,3975911,2014-01,0,0
29361,4393165,2014-07,0,0
29361,5365104,2015-06,0,0
29361,5484635,2015-06,0,0
29361,5288222,2015-05,1,0
29361,5357012,2015-05,0,0
29361,4472164,2014-08,0,0
29361,5764801,2015-08,0,0
29361,3010141,2013-09,0,0
29361,5259349,2015-05,1,0
29361,5553687,2015-07,1,0
29361,5259090,2015-05,1,0
29361,3007961,2013-09,0,0
29361,3010112,2013-09,0,0
29361,5533721,2015-07,1,0
29361,3096031,2013-11,1,0
29361,3112658,2013-11,0,0
29361,3016627,2013-09,0,0
29361,3086054,2013-10,1,0
29361,5481717,2015-06,1,0
29361,3157009,2013-11,1,0
29361,4098000,2014-04,0,0
29361,5484635,2015-06,0,0
29361,4770843,2014-11,1,0
29361,4582447,2014-09,1,0
29361,5365104,2015-06,0,0
29361,4748765,2014-11,1,0
29361,5288222,2015-05,1,0
29361,4379874,2014-07,1,0
29361,5584060,2015-07,1,0
29361,5462053,2015-06,1,0
29361,5557277,2015-07,1,0
29361,5456193,2015-06,1,0
29361,4515967,2014-09,1,0
29361,4472164,2014-08,0,0
29361,3994281,2014-01,0,0
29361,3997517,2014-01,1,0
29361,5764801,2015-08,0,0
29361,5435691,2015-06,1,0
29361,4742427,2014-11,1,0
29361,3996543,2014-01,1,0
29361,5087517,2015-03,1,0
29361,5357012,2015-05,0,0
29361,5258949,2015-05,1,0
29361,4590744,2014-09,0,0
29361,4930497,2015-01,0,0
29361,4393165,2014-07,0,0
29361,3975911,2014-01,0,0
29361,4483643,2014-08,1,0
29361,4815852,2014-12,0,0
29361,4498319,2014-08,1,0
29361,4279037,2014-06,1,0
29361,4426028,2014-08,1,0
29361,5538142,2015-07,1,0
29361,4554044,2014-09,1,0
29361,4232762,2014-06,0,0
29361,5377230,2015-06,0,0
55189,4199583,2014-05,1,0
55189,4374250,2014-07,1,0
58299,4917365,2015-01,1,0
75787,3098622,2013-11,0,0
75787,4976414,2015-01,0,0
75787,5267759,2015-05,0,0
75787,4876078,2014-12,0,0
75787,3202316,2013-12,0,0
75787,3178576,2013-12,0,0
75787,3229842,2013-12,1,0
75787,4931914,2015-01,0,0
75787,2997006,2013-09,0,0
75787,5640929,2015-07,0,0
75787,3124940,2013-11,0,0
75787,5074856,2015-03,0,0
75787,4860417,2014-12,0,0
75787,4905811,2015-01,0,0
75787,4762418,2014-11,1,0
75787,4087151,2014-04,0,0
75787,5120755,2015-03,0,0
75787,4895002,2014-12,1,0
75787,4977477,2015-02,0,0
75787,4914946,2015-01,0,0
75787,4175646,2014-05,1,0
75787,5180635,2015-04,1,0
75787,4808398,2014-12,0,0
75787,4477756,2014-08,0,0
75787,4721230,2014-11,0,0
75787,5748756,2015-08,1,0
75787,4488277,2014-08,0,0
75787,4641008,2014-10,1,0
75787,4119626,2014-04,1,0
75787,5198581,2015-04,1,0
75787,4097721,2014-04,1,0
75787,4806126,2014-12,0,0
75787,4884933,2014-12,0,0
77364,5522040,2015-07,0,0
77364,5537955,2015-07,0,0
77364,5557718,2015-07,0,0
77364,5500812,2015-07,0,0
79761,2996657,2013-09,0,0
79761,5526290,2015-07,0,0
79761,4594971,2014-09,0,0
79761,4594598,2014-09,0,0
79761,5691240,2015-08,0,0
79761,4108230,2014-04,1,0
79761,5728808,2015-08,0,0
79761,4318388,2014-07,0,0
79761,4022761,2014-02,1,0
79761,5526646,2015-07,0,0
79761,5129489,2015-03,0,0
79761,4590139,2014-09,0,0
79761,5009158,2015-02,1,0
79761,5360635,2015-06,0,0
84620,4869903,2014-12,1,0
92579,3229842,2013-12,1,0
99624,3136812,2013-11,1,0
99624,3088542,2013-10,1,0
99624,3194780,2013-12,1,0
99624,3183736,2013-12,1,0
99624,3085909,2013-10,1,0
99624,3005747,2013-09,1,0
99624,3183727,2013-12,1,0
99624,3139982,2013-11,1,0
99624,3164154,2013-11,1,0
99624,3104105,2013-11,1,0
99624,3171421,2013-11,1,0
99624,3029467,2013-09,1,0
99624,3167976,2013-11,1,0
99624,2992088,2013-09,1,0
99624,3189432,2013-12,1,0
99624,3119601,2013-11,1,0
99624,3001157,2013-09,1,0
99624,3183196,2013-12,1,0
99624,3164191,2013-11,1,0
99624,3067855,2013-10,1,0
99624,3011318,2013-09,1,0
99624,5352095,2015-05,1,0
99624,5501398,2015-07,0,0
99624,5432048,2015-06,0,0
99624,5511027,2015-07,0,0
99624,5405542,2015-06,0,0
99624,4194388,2014-05,1,0
99624,5466911,2015-06,1,0
99624,5429041,2015-06,0,0
99624,5561670,2015-07,0,0
99624,5601560,2015-07,0,0
99624,5513280,2015-07,1,0
99624,5666538,2015-08,1,0
99624,5569608,2015-07,1,0
116797,4115161,2014-04,0,0
116797,5096455,2015-03,0,0
116797,4135849,2014-04,0,0
116797,4758571,2014-11,0,0
116797,4169985,2014-05,0,0
116797,4049060,2014-03,0,0
116797,4442207,2014-08,0,0
116797,4035243,2014-03,0,0
124069,3125536,2013-11,1,0
124069,3016258,2013-09,1,0
124069,3142722,2013-11,1,0
124069,3160999,2013-11,1,0
124069,4267077,2014-06,1,0
124069,4339347,2014-07,1,0
124069,4384366,2014-07,1,0
124069,4339345,2014-07,1,0
124069,4471226,2014-08,1,0
124069,4331662,2014-07,1,0
124069,4289193,2014-06,1,0
124069,4289244,2014-06,1,0
124069,4320813,2014-07,1,0
124069,5562924,2015-07,1,0
124069,4289194,2014-06,1,0
124069,4509493,2014-09,1,0
124069,4065055,2014-03,1,0
124069,4335352,2014-07,1,0
124069,4289022,2014-06,1,0
124069,4624680,2014-10,1,0
124069,4494554,2014-08,1,0
124069,5728610,2015-08,1,0
124069,3990321,2014-01,1,0
124069,4466710,2014-08,1,0
124069,5492074,2015-07,1,0
124069,5487426,2015-06,1,0
124069,5492855,2015-07,1,0
124069,4941124,2015-01,1,0
124069,5512899,2015-07,1,0
124069,4400349,2014-07,1,0
124069,4120469,2014-04,1,0
124069,3970915,2014-01,1,0
124069,3988053,2014-01,1,0
124069,5583244,2015-07,1,0
124069,4400275,2014-07,1,0
124069,4266754,2014-06,1,0
124069,5583288,2015-07,1,0
124069,5489058,2015-06,1,0
124069,4781826,2014-11,1,0
124069,5583303,2015-07,1,0
124069,5228928,2015-04,1,0
124069,4120555,2014-04,1,0
124069,4224989,2014-06,1,0
124069,4644594,2014-10,1,0
124069,4824303,2014-12,1,0
124069,5492478,2015-07,1,0
124069,4225001,2014-06,1,0
124069,4331702,2014-07,1,0
124069,4224997,2014-06,1,0
124069,4092764,2014-04,1,0
124069,4354348,2014-07,1,0
124069,4513276,2014-09,1,0
124069,5040260,2015-03,1,0
124069,4590103,2014-09,1,0
124069,4864008,2014-12,1,0
124069,5628300,2015-07,1,0
124069,5439539,2015-06,1,0
124069,4270482,2014-06,1,0
124069,4615343,2014-10,1,0
124069,4549188,2014-09,1,0
124069,5376771,2015-06,1,0
124069,4902309,2015-01,1,0
124069,5595156,2015-07,1,0
124800,5501003,2015-07,1,0
127106,3046829,2013-10,1,0
129199,4143205,2014-05,0,0
130896,4678225,2014-10,0,0
146268,4631660,2014-10,0,0
150659,4958104,2015-01,1,0
151101,2993133,2013-09,0,0
151101,3078545,2013-10,0,0
151101,2992565,2013-09,0,0
151101,3095517,2013-11,1,0
151101,4796279,2014-12,0,0
154017,3035134,2013-09,0,0
154017,3176873,2013-12,0,0
154017,3090873,2013-10,1,0
154017,3028710,2013-09,0,0
154017,5621522,2015-07,0,0
154017,4873613,2014-12,1,0
154017,5428411,2015-06,1,0
154017,4919230,2015-01,1,0
154017,4387643,2014-07,0,0
154017,4891430,2014-12,0,0
154894,5676574,2015-08,1,0
160914,4081179,2014-04,0,0
171460,4112951,2014-04,0,0
171460,4548517,2014-09,0,0
171460,4457818,2014-08,0,0
187152,5389747,2015-06,1,1
187152,5389750,2015-06,1,1
199932,4771075,2014-11,1,0
204424,3984640,2014-01,1,0
204424,3242672,2013-12,1,0
204424,4451759,2014-08,1,0
204424,4307767,2014-07,1,0
204424,4358135,2014-07,1,0
204424,5240908,2015-04,1,0
204424,4440936,2014-08,1,0
204424,4090626,2014-04,1,0
204424,5573484,2015-07,1,0
204424,4404699,2014-07,1,0
204424,5402217,2015-06,1,0
204424,4471177,2014-08,1,0
204424,4446014,2014-08,1,0
204424,4127121,2014-04,1,0
204424,4336310,2014-07,1,0
204424,3979317,2014-01,1,0
204424,4070974,2014-03,1,0
204424,4334332,2014-07,1,0
204424,5326778,2015-05,1,0
208438,3200962,2013-12,1,0
208438,3040234,2013-10,1,0
208438,3238059,2013-12,1,0
208438,3057182,2013-10,1,0
208438,2970974,2013-09,1,0
208438,3160933,2013-11,1,0
208438,3237911,2013-12,1,0
208438,3089544,2013-10,1,0
208438,3090719,2013-10,1,0
208438,3016639,2013-09,1,0
208438,3139125,2013-11,1,0
208438,3132164,2013-11,1,0
208438,4385320,2014-07,1,0
208438,5091762,2015-03,1,0
208438,4752652,2014-11,1,0
208438,4738980,2014-11,1,0
208438,4757518,2014-11,1,0
208438,3992672,2014-01,1,0
208438,4635522,2014-10,1,0
208438,4769322,2014-11,1,0
208438,5091654,2015-03,1,0
208438,5338179,2015-05,1,0
208438,4340848,2014-07,1,0
208438,5066326,2015-03,1,0
208438,5622659,2015-07,1,0
208438,4580391,2014-09,1,0
208438,4744745,2014-11,1,0
208438,4677241,2014-10,1,0
208438,5428147,2015-06,1,0
208438,4639434,2014-10,1,0
208438,4017452,2014-02,1,0
208438,4408144,2014-07,1,0
208438,5755366,2015-08,1,0
208438,4020128,2014-02,1,0
208438,4757981,2014-11,1,0
208438,4340698,2014-07,1,0
208438,4602683,2014-10,1,0
208438,4114516,2014-04,1,0
208438,5185088,2015-04,1,0
208438,4330024,2014-07,1,0
208438,5556951,2015-07,1,0
208438,4561053,2014-09,1,0
208438,4941977,2015-01,1,0
208438,4289722,2014-06,1,0
208438,5502008,2015-07,1,0
208438,5280123,2015-05,1,0
208438,5280127,2015-05,1,0
208438,4923750,2015-01,1,0
208438,5467924,2015-06,1,0
208438,4753264,2014-11,1,0
208438,5123254,2015-03,1,0
208438,4266804,2014-06,1,0
208438,5280772,2015-05,1,0
208438,4108101,2014-04,1,0
208438,4084865,2014-04,1,0
208438,4753251,2014-11,1,0
208438,4034019,2014-02,1,0
208438,4584988,2014-09,1,0
208438,4753254,2014-11,1,0
208438,4860869,2014-12,1,0
208438,5232069,2015-04,1,0
208438,4792455,2014-12,1,0
208438,4501236,2014-09,1,0
208438,5365159,2015-06,1,0
208438,4028241,2014-02,1,0
208438,4276091,2014-06,1,0
208438,5231026,2015-04,1,0
208438,5543462,2015-07,1,0
208438,4100407,2014-04,1,0
208438,3988089,2014-01,1,0
208438,5622767,2015-07,1,0
208438,5231020,2015-04,1,0
208438,5494810,2015-07,1,0
208438,5216153,2015-04,1,0
208438,4376104,2014-07,1,0
208438,4339432,2014-07,1,0
208438,5230976,2015-04,1,0
208438,5622765,2015-07,1,0
208438,5622681,2015-07,1,0
208438,5590352,2015-07,1,0
208438,4304015,2014-07,1,0
208438,5248566,2015-04,1,0
208438,5540985,2015-07,1,0
208438,4463597,2014-08,1,0
208438,4802240,2014-12,1,0
208438,4511675,2014-09,0,0
208438,4034126,2014-02,1,0
208438,4405284,2014-07,1,0
208438,4058226,2014-03,1,0
208438,4463606,2014-08,1,0
208438,4338776,2014-07,0,0
208438,5007772,2015-02,1,0
208438,4258740,2014-06,1,0
208438,5483692,2015-06,1,0
208438,5603026,2015-07,1,0
208438,4707456,2014-11,1,0
208438,5506186,2015-07,1,0
208438,4734194,2014-11,1,0
208438,4781168,2014-11,1,0
208438,5004561,2015-02,1,0
208438,5004983,2015-02,1,0
208438,4620531,2014-10,1,0
208438,3999434,2014-01,1,0
208438,5231032,2015-04,1,0
208438,4984388,2015-02,1,0
208438,5231067,2015-04,1,0
208438,4861936,2014-12,0,0
208438,4203091,2014-05,1,0
208438,4647995,2014-10,1,0
208438,4118014,2014-04,1,0
208438,5328177,2015-05,1,0
208438,4867377,2014-12,0,0
208438,4033172,2014-02,1,0
208438,4129459,2014-04,1,0
208438,5231031,2015-04,1,0
208438,5562975,2015-07,1,0
208438,5401268,2015-06,1,0
208438,4303873,2014-07,1,0
208438,5622652,2015-07,1,0
208438,4034128,2014-02,1,0
208438,4738716,2014-11,1,0
208438,5240817,2015-04,1,0
208438,4126905,2014-04,0,0
208438,4157199,2014-05,1,0
208438,4237911,2014-06,1,0
208438,5447532,2015-06,1,0
208438,4285860,2014-06,0,0
208438,5050150,2015-03,1,0
208438,4552153,2014-09,1,0
208438,4757476,2014-11,1,0
213948,4197586,2014-05,1,0
217845,2986815,2013-09,0,0
217845,3084810,2013-10,0,0
219378,3186151,2013-12,1,0
219378,4051390,2014-03,1,0
221347,4506506,2014-09,0,0
225187,4278379,2014-06,1,0
226591,3173830,2013-12,1,0
226591,3138677,2013-11,1,0
226591,2980218,2013-09,1,0
226591,3062520,2013-10,1,0
226591,5588916,2015-07,1,0
226591,3964974,2014-01,1,0
226591,5494514,2015-07,1,0
226591,4634879,2014-10,1,0
226591,3995982,2014-01,1,0
226591,4142705,2014-05,1,0
226591,5178196,2015-04,1,0
226591,4331309,2014-07,1,0
226591,4446548,2014-08,1,0
226591,5389919,2015-06,1,0
226591,5418952,2015-06,1,0
226591,4240856,2014-06,1,0
226591,4107125,2014-04,1,0
226591,5194651,2015-04,1,0
226591,5389904,2015-06,1,0
226591,5474072,2015-06,1,0
226591,5494492,2015-07,1,0
226591,5556619,2015-07,1,0
226591,5439951,2015-06,1,0
226591,5388950,2015-06,1,0
237299,4480734,2014-08,0,0
237299,5029440,2015-02,0,0
252085,3085816,2013-10,0,0
252085,3027323,2013-09,1,0
252085,3037105,2013-10,0,0
252085,3058531,2013-10,0,0
252085,3174449,2013-12,0,0
252085,3174555,2013-12,0,0
252085,3242558,2013-12,0,0
252085,3022913,2013-09,1,0
252085,3163017,2013-11,0,0
252085,3085227,2013-10,0,0
252085,3185231,2013-12,1,0
252085,3136790,2013-11,1,0
252085,3074780,2013-10,0,0
252085,3068029,2013-10,1,0
252085,3201465,2013-12,1,0
252085,3203992,2013-12,1,0
252085,3186071,2013-12,0,0
252085,3104426,2013-11,0,0
252085,3135460,2013-11,0,0
252085,5581078,2015-07,0,0
252085,4873510,2014-12,1,0
252085,4523084,2014-09,1,0
252085,4682059,2014-10,1,0
252085,4883374,2014-12,0,0
252085,5569350,2015-07,0,0
252085,4199346,2014-05,1,0
252085,4841811,2014-12,0,0
252085,4732736,2014-11,0,0
252085,5676164,2015-08,0,0
252085,5651686,2015-08,0,0
252085,4776698,2014-11,1,0
252085,5685196,2015-08,0,0
252085,4558616,2014-09,0,0
252085,5135944,2015-03,0,0
252085,4331986,2014-07,0,0
252085,4381202,2014-07,1,0
252085,3964974,2014-01,1,0
252085,5362328,2015-06,1,0
252085,5663732,2015-08,1,0
252085,4090741,2014-04,1,0
252085,4070575,2014-03,0,0
252085,4107240,2014-04,1,0
252085,4515038,2014-09,0,0
252085,4269878,2014-06,1,0
252085,4091953,2014-04,0,0
252085,4014219,2014-02,0,0
252085,4553620,2014-09,0,0
252085,5295308,2015-05,0,0
252085,5289315,2015-05,1,0
252085,5702654,2015-08,1,0
252085,4554382,2014-09,0,0
252085,4191537,2014-05,0,0
252085,5279493,2015-05,0,0
252085,5224092,2015-04,1,0
252085,4586743,2014-09,0,0
252085,4213151,2014-05,0,0
252085,4156862,2014-05,1,0
252085,4672317,2014-10,1,0
252085,4444047,2014-08,1,0
252085,4557806,2014-09,0,0
252085,5725614,2015-08,1,0
252085,5323684,2015-05,0,0
252085,4802562,2014-12,1,0
252085,4301269,2014-07,1,0
252085,4646856,2014-10,0,0
252085,5434107,2015-06,1,0
252085,4130871,2014-04,0,0
252085,5592890,2015-07,1,0
252085,4803493,2014-12,1,0
252085,5561620,2015-07,1,0
252085,5438540,2015-06,0,0
252085,4621435,2014-10,1,0
252085,5697329,2015-08,0,0
252085,4234296,2014-06,1,0
252085,4101186,2014-04,1,0
252085,5492855,2015-07,1,0
252085,4472164,2014-08,0,0
252085,4271751,2014-06,1,0
252085,3970228,2014-01,1,0
252085,4145492,2014-05,0,0
252085,4584090,2014-09,1,0
252085,4106368,2014-04,1,0
252085,3099245,2013-11,0,0
252085,4322518,2014-07,0,0
252085,4822808,2014-12,1,0
252085,4773236,2014-11,1,0
267310,4886936,2014-12,1,0
267310,4491195,2014-08,1,0
272582,4832745,2014-12,1,0
272582,4561121,2014-09,1,0
273471,3049258,2013-10,0,0
273471,4311412,2014-07,0,0
273471,5698952,2015-08,0,0
273471,4477582,2014-08,0,0
273471,4879366,2014-12,0,0
273471,4513422,2014-09,1,0
273471,5303631,2015-05,0,0
273471,4736584,2014-11,0,0
273471,4791317,2014-12,0,0
273471,4057751,2014-03,0,0
273471,4563547,2014-09,0,0
273471,4898749,2015-01,0,0
282212,5591007,2015-07,1,0
282212,5631152,2015-07,1,0
282212,4141942,2014-05,0,0
282212,4446926,2014-08,1,0
293863,5461789,2015-06,0,0
307195,5454709,2015-06,0,0
308447,4758226,2014-11,1,0
327442,4242404,2014-06,1,0
333738,3019877,2013-09,1,0
333738,4307860,2014-07,1,0
333738,5492855,2015-07,1,0
335881,5152421,2015-04,0,0
341628,4335617,2014-07,1,0
341628,4707180,2014-11,1,0
341628,4456975,2014-08,1,0
341628,4501648,2014-09,1,0
347153,4315570,2014-07,0,0
350578,4443989,2014-08,1,0
350578,4340266,2014-07,1,0
350578,5414218,2015-06,1,0
350578,4008234,2014-01,1,0
350578,5018526,2015-02,1,0
350578,4728667,2014-11,1,0
350578,4981271,2015-02,1,0
350578,4728669,2014-11,1,0
350578,4388432,2014-07,1,0
351773,4615571,2014-10,1,0
351773,4557851,2014-09,1,0
351773,4615570,2014-10,1,0
351773,4691833,2014-11,1,0
351773,4691829,2014-11,1,0
352106,4003457,2014-01,1,0
352106,5259315,2015-05,1,0
352106,4632480,2014-10,1,0
353207,4865401,2014-12,1,0
361565,5625086,2015-07,1,0
363780,4936475,2015-01,0,0
364003,4951658,2015-01,1,0
364003,4896260,2014-12,1,0
364003,4763381,2014-11,1,0
364003,5285011,2015-05,1,0
364003,4530386,2014-09,1,0
364003,4194403,2014-05,1,0
364003,5295607,2015-05,1,0
364003,5674842,2015-08,1,0
364003,5462550,2015-06,1,0
364003,4792232,2014-12,1,0
364003,5733401,2015-08,1,0
364243,4338410,2014-07,0,0
364243,4350442,2014-07,0,0
364243,4341521,2014-07,0,0
368312,5781619,2015-08,0,0
370590,5738220,2015-08,1,0
370590,3045022,2013-10,0,0
370590,5720140,2015-08,1,0
370590,5476036,2015-06,1,0
370590,4462283,2014-08,1,0
370590,4145589,2014-05,1,0
370590,5677381,2015-08,1,0
370590,4178699,2014-05,1,0
370590,4609515,2014-10,1,0
370590,5267561,2015-05,1,0
370590,5677353,2015-08,1,0
395932,4894807,2014-12,1,0
398200,4715441,2014-11,0,0
398200,4777847,2014-11,0,0
406494,4347300,2014-07,0,0
406494,5410423,2015-06,0,0
412641,5285492,2015-05,0,0
412641,4080736,2014-04,0,0
420183,3015165,2013-09,0,0
420183,4343483,2014-07,0,0
420183,3041337,2013-10,0,0
420183,3146373,2013-11,0,0
420183,5227615,2015-04,0,0
420183,4160403,2014-05,0,0
420183,4493316,2014-08,0,0
420183,4656100,2014-10,0,0
420183,4854250,2014-12,0,0
420183,4909386,2015-01,0,0
420183,4161966,2014-05,0,0
420183,3992824,2014-01,0,0
420183,4538764,2014-09,0,0
420183,3119858,2013-11,0,0
423381,3193819,2013-12,0,0
423381,3193820,2013-12,0,0
423381,4385547,2014-07,1,0
423381,3978983,2014-01,0,0
434816,3092794,2013-10,1,0
434816,5440648,2015-06,1,0
434816,5380401,2015-06,1,0
434816,5354851,2015-05,1,0
434816,5319559,2015-05,1,0
437638,5403186,2015-06,1,0
440321,3036756,2013-10,0,0
440321,3198771,2013-12,0,0
440321,3169296,2013-11,0,0
440321,3052776,2013-10,0,0
440321,5611575,2015-07,0,0
440321,5264169,2015-05,0,0
442827,3979317,2014-01,1,0
451945,3156047,2013-11,1,0
451945,4524219,2014-09,1,0
451945,4524145,2014-09,1,0
451945,5179661,2015-04,1,0
451945,5421750,2015-06,1,0
454667,4004809,2014-01,0,0
462990,3233347,2013-12,1,0
462990,5548667,2015-07,1,0
462990,5354129,2015-05,0,0
465069,5119444,2015-03,1,0
465619,5554099,2015-07,1,0
465619,4379914,2014-07,1,0
471781,3239152,2013-12,1,0
472909,3147967,2013-11,1,0
472909,4632910,2014-10,1,0
475608,4134934,2014-04,1,0
475608,5735250,2015-08,0,0
475608,4169183,2014-05,0,0
475608,4274004,2014-06,1,0
475608,4482046,2014-08,1,0
475608,5470838,2015-06,0,0
475608,4242910,2014-06,0,0
475608,5655160,2015-08,0,0
485209,4384249,2014-07,1,0
485209,5462458,2015-06,1,0
489494,4982095,2015-02,1,0
489494,4208859,2014-04,1,0
489494,4034473,2014-02,1,0
